gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z, eating
-31.43,1.83,-19.96,-0.02,-0.44,0.80,0
-34.00,-1.53,-19.04,-0.04,-0.47,0.84,0
-35.52,-2.56,-16.91,-0.03,-0.53,0.86,0
-41.75,-0.98,-14.16,0.00,-0.63,0.92,0
-49.87,2.93,-11.41,0.02,-0.69,1.03,0
-55.05,6.10,-9.89,0.04,-0.67,1.16,0
-43.64,6.10,-9.95,0.02,-0.54,1.17,0
-29.11,6.23,-9.28,0.04,-0.46,1.09,0
-13.24,8.12,-7.69,0.08,-0.41,1.00,0
3.91,7.75,-6.10,0.11,-0.37,0.83,0
17.09,5.00,-5.68,0.13,-0.38,0.70,0
18.68,2.50,-6.53,0.11,-0.50,0.67,0
8.91,1.40,-6.59,0.06,-0.52,0.78,0
10.93,-1.89,-6.96,0.01,-0.42,0.80,0
6.04,-4.94,-5.92,-0.01,-0.46,0.82,0
-4.03,-2.44,-4.09,-0.01,-0.62,0.92,0
-8.12,1.71,-2.75,-0.01,-0.68,1.02,0
-5.13,4.58,-1.22,-0.01,-0.68,1.01,0
4.52,5.80,0.43,0.03,-0.51,0.93,0
31.92,3.23,-1.10,0.07,-0.24,0.71,0
44.92,0.61,-3.97,0.08,-0.25,0.66,0
43.58,3.97,-4.58,0.05,-0.44,0.79,0
50.84,8.67,-2.14,-0.01,-0.57,0.89,0
53.59,12.63,2.50,-0.04,-0.64,0.91,0
56.03,17.82,7.51,-0.01,-0.63,0.88,0
60.12,22.64,10.99,0.02,-0.63,0.82,0
62.26,24.78,12.94,0.06,-0.63,0.75,0
61.65,25.09,14.10,0.09,-0.59,0.71,0
63.78,23.86,13.49,0.11,-0.57,0.65,0
60.85,20.14,11.29,0.12,-0.57,0.62,0
57.74,15.50,9.64,0.12,-0.57,0.63,0
59.51,12.02,10.50,0.13,-0.57,0.62,0
62.19,9.28,12.33,0.13,-0.60,0.59,0
62.01,5.68,12.94,0.14,-0.57,0.58,0
63.78,0.24,12.21,0.16,-0.57,0.54,0
60.55,-5.80,9.95,0.16,-0.54,0.52,0
54.57,-12.21,7.87,0.13,-0.57,0.49,0
48.83,-16.60,7.20,0.13,-0.62,0.51,0
37.84,-21.06,4.52,0.14,-0.67,0.50,0
33.08,-29.54,-0.24,0.16,-0.61,0.53,0
30.03,-38.82,-5.86,0.15,-0.61,0.56,0
20.08,-44.37,-10.93,0.12,-0.63,0.54,0
17.15,-51.57,-11.60,0.10,-0.68,0.54,0
13.37,-57.31,-11.78,0.07,-0.65,0.56,0
-17.03,-56.21,-15.69,0.02,-0.88,0.69,0
-21.67,-54.57,-14.59,-0.04,-0.92,0.77,0
-23.50,-53.71,-11.17,-0.10,-0.85,0.75,0
-49.44,-52.55,-9.46,-0.06,-0.89,0.93,0
-25.27,-55.97,-4.64,-0.02,-0.60,0.85,0
0.00,-67.75,-1.40,0.01,-0.43,0.65,0
-7.57,-65.98,-11.05,-0.08,-0.56,0.72,0
-31.19,-49.07,-10.93,-0.14,-0.88,0.84,0
-44.07,-33.69,-3.17,-0.17,-1.10,0.96,0
-47.18,-30.46,3.85,-0.16,-1.19,1.07,0
-59.39,-30.76,6.29,-0.17,-1.18,1.13,0
-71.90,-28.93,7.45,-0.17,-1.08,1.16,0
-76.54,-26.79,6.65,-0.15,-0.93,1.14,0
-72.81,-25.94,2.26,-0.08,-0.72,1.08,0
-54.75,-27.77,-1.95,-0.06,-0.50,0.95,0
-43.46,-30.94,-6.53,-0.07,-0.41,0.84,0
-39.73,-30.27,-9.77,-0.05,-0.36,0.80,0
-29.54,-26.31,-9.58,-0.08,-0.45,0.78,0
-21.48,-19.71,-5.98,-0.09,-0.49,0.83,0
-9.16,-13.55,-1.16,-0.13,-0.53,0.84,0
-3.72,-6.65,3.60,-0.11,-0.61,0.90,0
-0.06,-2.38,7.14,-0.10,-0.67,0.95,0
4.64,0.31,9.52,-0.09,-0.68,0.97,0
9.70,1.53,8.97,-0.07,-0.66,0.93,0
13.12,-0.61,6.41,-0.06,-0.64,0.90,0
10.19,-2.01,4.03,-0.05,-0.63,0.87,0
5.80,-2.32,2.93,-0.04,-0.61,0.85,0
2.69,-4.39,2.01,-0.03,-0.58,0.84,0
-3.23,-6.90,1.46,-0.04,-0.56,0.83,0
-7.57,-7.75,2.32,-0.04,-0.54,0.83,0
-10.31,-6.90,3.78,-0.06,-0.53,0.85,0
-10.44,-4.09,5.62,-0.07,-0.54,0.85,0
-8.67,-0.92,7.26,-0.06,-0.55,0.87,0
-6.10,2.26,7.51,-0.06,-0.58,0.88,0
-3.78,5.19,6.23,-0.05,-0.60,0.89,0
-1.77,6.71,4.21,-0.04,-0.60,0.88,0
-1.95,7.57,1.71,-0.04,-0.59,0.87,0
-3.17,8.91,0.31,-0.04,-0.59,0.86,0
-3.60,9.52,0.61,-0.02,-0.58,0.84,0
-4.76,8.79,0.24,-0.02,-0.58,0.82,0
-6.96,8.36,-0.12,-0.02,-0.58,0.80,0
-8.67,8.18,0.00,-0.01,-0.59,0.79,0
-10.07,7.81,-0.06,-0.01,-0.58,0.77,0
-11.41,7.26,-0.61,-0.02,-0.58,0.77,0
-11.78,7.45,-1.34,-0.02,-0.58,0.77,0
-11.54,7.75,-2.14,-0.03,-0.58,0.76,0
-11.17,7.93,-2.44,-0.04,-0.59,0.76,0
-10.01,8.42,-2.69,-0.04,-0.60,0.75,0
-10.01,8.24,-2.93,-0.05,-0.62,0.76,0
-11.11,9.03,-2.87,-0.06,-0.65,0.77,0
-11.54,8.97,-2.50,-0.07,-0.66,0.77,0
-12.08,8.18,-2.38,-0.07,-0.64,0.76,0
-12.39,6.53,-2.69,-0.06,-0.62,0.75,0
-11.72,4.58,-3.48,-0.06,-0.61,0.74,0
-11.41,3.17,-4.46,-0.07,-0.61,0.73,0
-10.13,2.38,-5.00,-0.07,-0.62,0.74,0
-10.13,1.65,-5.86,-0.08,-0.63,0.77,0
-10.99,1.28,-7.02,-0.08,-0.63,0.80,0
-11.78,0.98,-8.18,-0.09,-0.64,0.83,0
-13.73,1.59,-9.34,-0.11,-0.65,0.86,0
-14.16,2.75,-10.38,-0.11,-0.65,0.88,0
-13.18,3.66,-11.23,-0.12,-0.63,0.88,0
-13.06,3.97,-13.06,-0.11,-0.61,0.88,0
-14.04,4.39,-15.50,-0.10,-0.59,0.86,0
-13.98,3.97,-17.52,-0.10,-0.58,0.85,0
-13.24,3.54,-19.96,-0.11,-0.59,0.84,0
-14.22,3.91,-21.97,-0.10,-0.61,0.85,0
-14.71,4.88,-22.83,-0.10,-0.62,0.86,0
-14.16,5.00,-24.11,-0.09,-0.59,0.86,0
-13.37,4.76,-26.18,-0.09,-0.57,0.86,0
-12.70,5.07,-27.89,-0.08,-0.56,0.86,0
-11.41,5.43,-29.30,-0.08,-0.56,0.85,0
-9.64,5.86,-30.40,-0.06,-0.55,0.85,0
-7.87,6.47,-31.62,-0.06,-0.55,0.83,0
-7.14,6.59,-32.90,-0.05,-0.55,0.82,0
-8.06,6.29,-33.69,-0.04,-0.55,0.81,0
-8.00,5.49,-33.69,-0.04,-0.53,0.80,0
-6.41,5.07,-33.69,-0.02,-0.51,0.78,0
-4.03,2.99,-34.00,-0.01,-0.48,0.75,0
-4.03,0.24,-35.03,-0.02,-0.49,0.74,0
-3.36,-2.26,-35.40,-0.03,-0.51,0.73,0
-4.39,-4.09,-35.64,-0.03,-0.55,0.74,0
-4.94,-6.47,-35.83,-0.05,-0.56,0.75,0
-4.94,-8.42,-36.13,-0.07,-0.56,0.77,0
-5.13,-9.52,-36.25,-0.08,-0.55,0.79,0
-4.88,-11.66,-36.13,-0.10,-0.54,0.80,0
-5.68,-13.61,-36.25,-0.13,-0.53,0.80,0
-4.15,-15.50,-36.01,-0.13,-0.52,0.78,0
-2.44,-18.31,-35.83,-0.15,-0.50,0.75,0
-2.69,-20.08,-35.28,-0.15,-0.51,0.75,0
-1.40,-20.08,-34.36,-0.14,-0.53,0.75,0
-0.12,-20.45,-33.87,-0.13,-0.54,0.76,0
0.49,-22.46,-34.18,-0.12,-0.53,0.76,0
1.83,-24.72,-35.03,-0.11,-0.51,0.76,0
3.17,-26.43,-35.95,-0.11,-0.50,0.75,0
4.88,-28.44,-36.93,-0.10,-0.48,0.74,0
5.43,-30.46,-37.29,-0.11,-0.47,0.74,0
5.25,-31.86,-37.66,-0.10,-0.47,0.74,0
6.41,-33.51,-37.90,-0.10,-0.46,0.74,0
11.84,-36.56,-37.96,-0.10,-0.41,0.71,0
19.04,-41.08,-39.00,-0.11,-0.35,0.66,0
27.22,-45.35,-40.41,-0.11,-0.31,0.61,0
36.19,-48.83,-41.08,-0.12,-0.30,0.58,0
37.78,-48.28,-41.08,-0.13,-0.42,0.65,0
36.44,-42.11,-39.18,-0.13,-0.56,0.70,0
34.18,-38.51,-36.56,-0.13,-0.69,0.77,0
27.77,-37.84,-35.34,-0.13,-0.80,0.84,0
17.52,-39.25,-34.67,-0.14,-0.83,0.88,0
8.12,-42.30,-33.75,-0.14,-0.81,0.88,0
-0.61,-45.65,-33.14,-0.14,-0.76,0.87,0
-9.40,-48.83,-31.74,-0.13,-0.70,0.85,0
-15.63,-52.12,-30.21,-0.11,-0.63,0.81,0
-19.04,-55.42,-29.11,-0.11,-0.58,0.75,0
-19.53,-56.40,-27.71,-0.11,-0.55,0.73,0
-19.65,-56.70,-26.98,-0.10,-0.54,0.72,0
-15.44,-55.54,-26.25,-0.13,-0.57,0.76,0
-13.55,-51.39,-24.29,-0.15,-0.64,0.81,0
-10.86,-46.39,-21.06,-0.17,-0.68,0.85,0
-7.26,-44.74,-19.04,-0.19,-0.66,0.85,0
-3.36,-43.58,-18.07,-0.20,-0.62,0.84,0
-0.61,-40.89,-17.46,-0.20,-0.57,0.83,0
2.32,-39.55,-16.91,-0.20,-0.53,0.79,0
6.04,-40.04,-16.17,-0.20,-0.50,0.76,0
8.79,-40.83,-15.14,-0.21,-0.50,0.72,0
10.74,-40.89,-14.77,-0.23,-0.51,0.74,0
10.19,-37.11,-13.61,-0.26,-0.60,0.80,0
9.46,-33.20,-11.11,-0.30,-0.67,0.83,0
9.40,-32.71,-8.00,-0.31,-0.70,0.83,0
7.63,-34.36,-6.53,-0.33,-0.67,0.82,0
3.11,-35.10,-5.74,-0.34,-0.64,0.81,0
-0.43,-35.03,-4.58,-0.36,-0.61,0.79,0
-1.83,-34.85,-2.26,-0.37,-0.59,0.77,0
-1.28,-35.77,-0.06,-0.38,-0.59,0.75,0
0.55,-36.25,2.08,-0.40,-0.57,0.74,0
5.25,-36.38,3.42,-0.39,-0.52,0.72,0
10.19,-35.95,4.21,-0.40,-0.52,0.71,0
14.71,-35.22,5.98,-0.41,-0.54,0.73,0
18.68,-34.67,8.61,-0.44,-0.60,0.77,0
17.40,-32.04,11.72,-0.45,-0.66,0.81,0
17.64,-32.90,16.11,-0.47,-0.67,0.81,0
14.04,-36.56,19.53,-0.49,-0.68,0.76,0
7.26,-38.94,20.87,-0.47,-0.68,0.73,0
2.08,-43.58,18.86,-0.46,-0.61,0.68,0
-1.34,-46.63,16.11,-0.47,-0.56,0.64,0
-3.66,-47.12,16.36,-0.48,-0.53,0.63,0
-3.42,-47.67,17.76,-0.48,-0.54,0.63,0
-1.53,-49.38,18.55,-0.48,-0.53,0.63,0
2.75,-52.55,19.10,-0.49,-0.51,0.62,0
7.32,-55.97,20.39,-0.51,-0.50,0.61,0
10.44,-58.96,22.09,-0.50,-0.53,0.59,0
10.62,-60.30,20.63,-0.49,-0.53,0.60,0
11.54,-64.03,17.76,-0.54,-0.51,0.59,0
10.07,-68.18,17.52,-0.57,-0.47,0.58,0
4.76,-70.74,17.70,-0.56,-0.42,0.60,0
1.22,-72.27,15.69,-0.58,-0.46,0.55,0
-3.05,-73.91,12.45,-0.57,-0.42,0.60,0
-8.00,-74.83,6.59,-0.61,-0.43,0.65,0
-13.12,-75.20,3.85,-0.67,-0.49,0.64,0
-15.56,-74.22,3.60,-0.72,-0.57,0.64,0
-18.49,-73.30,2.87,-0.68,-0.54,0.66,0
-20.57,-72.51,-2.38,-0.76,-0.58,0.61,0
-22.71,-72.20,-5.43,-0.71,-0.50,0.59,0
-26.31,-70.43,-10.44,-0.70,-0.47,0.59,0
-25.51,-70.43,-15.26,-0.75,-0.47,0.57,0
-22.77,-70.80,-16.48,-0.80,-0.46,0.54,0
-22.46,-70.31,-14.71,-0.78,-0.48,0.51,0
-25.39,-69.21,-15.56,-0.73,-0.43,0.55,0
-24.41,-69.89,-19.71,-0.80,-0.46,0.52,0
-24.66,-70.43,-20.51,-0.79,-0.43,0.54,0
-26.73,-70.13,-21.79,-0.71,-0.43,0.52,0
-26.43,-71.78,-25.09,-0.79,-0.44,0.53,0
-23.74,-73.79,-25.70,-0.73,-0.46,0.44,0
-27.40,-73.67,-29.11,-0.66,-0.49,0.46,0
-30.03,-77.03,-38.27,-0.73,-0.48,0.46,0
-27.71,-82.95,-40.28,-0.79,-0.45,0.33,0
-31.86,-84.72,-37.17,-0.76,-0.44,0.41,0
-32.90,-86.73,-36.25,-0.79,-0.41,0.38,0
-32.29,-87.52,-37.54,-0.84,-0.41,0.40,0
-34.73,-89.11,-38.27,-0.84,-0.38,0.42,0
-36.68,-89.42,-39.31,-0.85,-0.35,0.43,0
-36.44,-88.01,-42.11,-0.90,-0.34,0.44,0
-34.42,-86.24,-44.01,-0.91,-0.36,0.43,0
-33.02,-83.80,-45.96,-0.91,-0.36,0.40,0
-30.27,-81.18,-47.06,-0.93,-0.36,0.39,0
-27.34,-78.55,-45.65,-0.94,-0.37,0.38,0
-24.96,-76.48,-43.27,-0.94,-0.40,0.36,0
-23.56,-75.32,-40.47,-0.94,-0.42,0.35,0
-23.56,-73.12,-38.21,-0.96,-0.40,0.35,0
-22.34,-70.37,-35.71,-0.98,-0.39,0.36,0
-22.28,-67.14,-33.20,-0.99,-0.37,0.38,0
-21.91,-63.35,-30.09,-1.00,-0.35,0.39,0
-19.53,-59.20,-26.86,-1.01,-0.32,0.39,0
-15.26,-53.89,-24.29,-1.02,-0.32,0.38,0
-10.38,-47.79,-21.73,-1.00,-0.31,0.38,0
-5.49,-41.56,-19.71,-1.00,-0.32,0.39,0
1.22,-36.01,-16.42,-0.99,-0.32,0.37,0
7.39,-30.58,-12.76,-1.00,-0.34,0.36,0
13.37,-24.84,-8.36,-0.98,-0.33,0.35,0
20.32,-18.25,-5.98,-0.97,-0.29,0.37,0
26.79,-12.39,-4.21,-0.97,-0.32,0.35,0
31.43,-8.97,-1.10,-0.96,-0.30,0.35,0
37.11,-4.39,1.40,-0.96,-0.28,0.36,0
42.60,-0.24,3.36,-0.87,-0.32,0.38,0
47.79,0.55,5.68,-0.94,-0.33,0.39,0
51.09,1.04,8.30,-0.94,-0.34,0.37,0
46.57,4.33,10.86,-0.90,-0.39,0.38,0
40.89,6.71,11.90,-0.88,-0.41,0.36,0
34.79,6.47,13.06,-0.88,-0.40,0.34,0
27.83,6.10,13.31,-0.87,-0.40,0.35,0
20.57,5.98,13.37,-0.85,-0.39,0.34,0
14.77,5.37,13.55,-0.85,-0.37,0.34,0
11.54,3.78,13.79,-0.84,-0.37,0.33,0
10.25,2.32,14.04,-0.83,-0.36,0.32,0
9.46,1.34,14.65,-0.83,-0.34,0.31,0
7.75,0.37,14.47,-0.83,-0.37,0.34,0
4.52,1.10,14.59,-0.86,-0.42,0.38,0
7.20,2.69,17.46,-0.91,-0.43,0.40,0
8.73,4.88,20.20,-0.92,-0.41,0.39,0
5.68,8.79,21.91,-0.90,-0.40,0.37,0
1.95,12.39,23.50,-0.89,-0.40,0.35,0
0.67,14.04,25.45,-0.89,-0.40,0.35,0
-0.92,15.50,26.79,-0.88,-0.41,0.33,0
-1.65,16.60,28.38,-0.88,-0.42,0.33,0
-1.89,17.76,29.97,-0.87,-0.43,0.33,0
-2.01,18.62,31.56,-0.86,-0.43,0.34,0
-1.95,18.43,32.17,-0.86,-0.44,0.34,0
-2.26,18.07,32.71,-0.86,-0.45,0.35,0
-3.36,18.37,33.57,-0.88,-0.48,0.38,0
-5.92,19.59,34.79,-0.91,-0.49,0.40,0
-7.87,21.30,36.44,-0.91,-0.49,0.40,0
-10.25,23.38,38.09,-0.90,-0.49,0.39,0
-13.37,24.72,39.18,-0.88,-0.48,0.37,0
-15.32,24.78,39.98,-0.88,-0.47,0.36,0
-17.09,24.96,40.71,-0.87,-0.47,0.35,0
-17.76,25.39,41.69,-0.87,-0.47,0.35,0
-16.60,25.82,42.91,-0.86,-0.46,0.35,0
-14.95,25.82,43.82,-0.85,-0.46,0.35,0
-12.76,25.45,43.88,-0.85,-0.45,0.36,0
-10.38,25.45,43.64,-0.85,-0.46,0.36,0
-9.09,25.57,43.64,-0.86,-0.49,0.37,0
-8.12,25.88,43.82,-0.86,-0.50,0.37,0
-8.12,25.88,43.33,-0.86,-0.49,0.37,0
-8.24,26.06,42.72,-0.85,-0.48,0.37,0
-8.79,26.06,42.18,-0.85,-0.47,0.35,0
-9.34,25.82,41.81,-0.84,-0.47,0.34,0
-10.07,25.45,41.02,-0.84,-0.47,0.33,0
-10.25,24.41,40.22,-0.84,-0.50,0.33,0
-11.11,23.01,39.73,-0.86,-0.54,0.35,0
-14.59,22.77,39.92,-0.88,-0.58,0.38,0
-19.29,24.11,39.79,-0.91,-0.60,0.40,0
-21.55,24.35,39.25,-0.93,-0.55,0.41,0
-22.34,24.66,37.72,-0.93,-0.49,0.40,0
-21.79,26.61,35.77,-0.94,-0.47,0.39,0
-19.04,28.20,35.52,-0.94,-0.45,0.38,0
-15.93,29.30,36.01,-0.93,-0.45,0.36,0
-13.37,30.76,35.89,-0.92,-0.47,0.34,0
-11.17,32.23,35.95,-0.92,-0.47,0.33,0
-9.03,35.03,35.77,-0.91,-0.45,0.33,0
-5.68,37.54,34.97,-0.92,-0.46,0.34,0
-5.07,39.49,34.30,-0.92,-0.50,0.37,0
-6.16,42.18,34.36,-0.93,-0.52,0.39,0
-4.33,45.35,35.28,-0.94,-0.53,0.39,0
-3.30,46.81,35.28,-0.92,-0.50,0.37,0
-3.30,46.45,34.00,-0.90,-0.49,0.35,0
-4.27,45.59,32.78,-0.90,-0.47,0.35,0
-6.16,46.57,31.86,-0.89,-0.46,0.35,0
-7.02,47.30,30.76,-0.88,-0.45,0.36,0
-6.29,46.45,28.99,-0.85,-0.41,0.37,0
-5.19,45.10,26.55,-0.84,-0.40,0.37,0
-3.91,44.56,23.93,-0.83,-0.41,0.37,0
-3.17,43.21,20.57,-0.81,-0.38,0.38,0
-1.89,41.02,16.42,-0.78,-0.36,0.38,0
-0.61,37.84,11.72,-0.78,-0.33,0.39,0
0.31,35.77,6.71,-0.78,-0.32,0.41,0
0.37,34.12,2.08,-0.78,-0.30,0.44,0
2.69,31.74,-1.28,-0.78,-0.27,0.44,0
6.96,28.50,-4.15,-0.76,-0.22,0.44,0
11.23,26.00,-7.26,-0.74,-0.22,0.43,0
13.12,23.44,-10.44,-0.72,-0.21,0.43,0
13.67,20.87,-13.79,-0.71,-0.21,0.44,0
14.83,18.25,-16.91,-0.71,-0.21,0.45,0
16.17,15.69,-19.71,-0.71,-0.23,0.46,0
16.42,12.57,-22.64,-0.72,-0.28,0.49,0
14.95,11.05,-24.11,-0.74,-0.32,0.51,0
14.65,10.68,-24.60,-0.75,-0.40,0.52,0
16.17,8.97,-24.29,-0.76,-0.41,0.52,0
15.14,7.63,-24.35,-0.74,-0.44,0.51,0
15.44,5.80,-25.02,-0.75,-0.45,0.49,0
17.88,3.42,-24.78,-0.74,-0.40,0.46,0
18.37,1.77,-26.79,-0.74,-0.42,0.43,0
23.07,-0.31,-26.18,-0.73,-0.39,0.43,0
28.32,-1.04,-24.66,-0.69,-0.36,0.42,0
32.96,1.16,-27.47,-0.68,-0.43,0.39,0
36.99,3.11,-31.56,-0.72,-0.50,0.41,0
39.61,5.62,-31.25,-0.73,-0.54,0.47,0
42.05,7.57,-33.02,-0.71,-0.57,0.48,0
45.17,6.71,-38.27,-0.72,-0.59,0.52,0
44.37,7.81,-43.58,-0.74,-0.63,0.52,0
41.50,10.62,-46.63,-0.73,-0.63,0.54,0
38.33,12.33,-48.34,-0.72,-0.62,0.55,0
32.53,12.15,-50.17,-0.72,-0.62,0.56,0
25.02,13.12,-50.48,-0.72,-0.64,0.57,0
18.98,15.01,-48.34,-0.74,-0.65,0.58,0
15.14,15.75,-45.10,-0.72,-0.64,0.60,0
13.31,15.63,-41.87,-0.70,-0.65,0.61,0
13.37,15.38,-38.45,-0.68,-0.66,0.62,0
12.82,15.38,-34.30,-0.67,-0.67,0.62,0
11.47,15.50,-30.33,-0.66,-0.67,0.62,0
9.83,15.87,-27.04,-0.65,-0.67,0.63,0
7.39,17.03,-23.62,-0.64,-0.67,0.64,0
5.25,18.74,-20.14,-0.65,-0.67,0.65,0
2.93,20.02,-16.48,-0.64,-0.67,0.64,0
0.18,21.61,-12.63,-0.62,-0.67,0.64,0
-4.09,23.93,-9.22,-0.62,-0.67,0.64,0
-8.30,26.49,-6.04,-0.60,-0.67,0.64,0
-12.57,28.14,-3.23,-0.59,-0.66,0.63,0
-15.75,28.50,-0.85,-0.57,-0.63,0.63,0
-18.92,29.85,1.28,-0.55,-0.63,0.62,0
-19.84,31.68,3.66,-0.54,-0.62,0.63,0
-19.96,33.08,5.86,-0.53,-0.62,0.63,0
-19.41,35.10,7.93,-0.52,-0.63,0.64,0
-19.71,37.84,10.01,-0.51,-0.64,0.65,0
-18.80,40.41,12.39,-0.51,-0.64,0.65,0
-16.91,42.30,14.59,-0.50,-0.63,0.65,0
-17.09,44.86,16.72,-0.49,-0.63,0.65,0
-16.85,46.94,18.80,-0.48,-0.62,0.64,0
-15.20,48.28,20.20,-0.46,-0.62,0.64,0
-15.08,49.56,21.48,-0.43,-0.63,0.64,0
-15.75,50.35,22.71,-0.43,-0.64,0.65,0
-16.91,51.33,23.01,-0.43,-0.66,0.67,0
-16.72,52.12,23.44,-0.43,-0.67,0.70,0
-17.09,52.98,23.44,-0.44,-0.69,0.74,0
-18.07,55.05,24.54,-0.45,-0.72,0.78,0
-18.19,56.52,26.73,-0.46,-0.72,0.80,0
-15.63,57.50,29.05,-0.46,-0.71,0.81,0
-14.89,58.65,31.07,-0.45,-0.70,0.82,0
-13.79,60.06,33.87,-0.44,-0.69,0.81,0
-11.90,60.18,36.99,-0.42,-0.67,0.79,0
-9.09,59.81,39.43,-0.40,-0.66,0.79,0
-7.57,59.75,42.05,-0.38,-0.66,0.78,0
-6.59,59.39,44.49,-0.36,-0.67,0.78,0
-5.55,58.17,46.88,-0.35,-0.67,0.78,0
-5.37,57.50,48.77,-0.34,-0.67,0.78,0
-7.32,58.04,50.54,-0.33,-0.70,0.79,0
-10.25,58.96,52.43,-0.32,-0.68,0.80,0
-12.51,56.88,54.02,-0.34,-0.69,0.77,0
-16.42,53.47,55.60,-0.32,-0.63,0.75,0
-21.73,50.72,56.95,-0.34,-0.61,0.75,0
-26.43,48.83,57.98,-0.30,-0.62,0.71,0
-30.40,47.18,57.62,-0.30,-0.60,0.70,0
-32.65,44.37,58.04,-0.33,-0.55,0.68,0
-35.10,40.59,58.65,-0.32,-0.50,0.68,0
-38.76,38.82,58.17,-0.31,-0.52,0.70,0
-38.64,37.29,58.41,-0.35,-0.49,0.69,0
-38.39,33.14,60.06,-0.37,-0.42,0.69,0
-40.28,28.99,61.34,-0.35,-0.37,0.70,0
-41.08,26.12,62.13,-0.34,-0.36,0.69,0
-41.44,23.38,62.56,-0.36,-0.34,0.69,0
-42.30,20.87,61.71,-0.36,-0.35,0.67,0
-41.26,18.01,62.19,-0.36,-0.35,0.67,0
-39.06,15.08,60.97,-0.33,-0.33,0.65,0
-38.45,12.39,58.59,-0.34,-0.35,0.67,0
-37.78,11.11,56.27,-0.36,-0.41,0.68,0
-36.25,8.91,54.08,-0.38,-0.45,0.67,0
-32.90,5.62,50.35,-0.36,-0.34,0.67,0
-27.59,2.93,45.96,-0.37,-0.41,0.68,0
-26.98,2.56,42.66,-0.39,-0.47,0.67,0
-25.57,0.92,40.53,-0.44,-0.40,0.75,0
-19.47,0.31,34.91,-0.36,-0.39,0.70,0
-15.50,0.24,27.53,-0.40,-0.47,0.72,0
-13.37,0.24,24.41,-0.40,-0.44,0.75,0
-7.81,0.79,20.57,-0.40,-0.44,0.74,0
-1.71,1.59,14.65,-0.41,-0.45,0.70,0
2.32,2.75,10.13,-0.41,-0.45,0.70,0
5.07,4.09,7.51,-0.42,-0.46,0.70,0
6.90,4.27,4.64,-0.39,-0.41,0.69,0
9.89,4.94,0.06,-0.39,-0.41,0.69,0
13.49,5.74,-3.66,-0.36,-0.41,0.67,0
16.48,6.35,-7.32,-0.36,-0.42,0.69,0
18.49,7.08,-10.68,-0.35,-0.45,0.69,0
21.18,7.14,-13.85,-0.36,-0.47,0.68,0
23.93,5.68,-16.54,-0.36,-0.46,0.68,0
24.90,5.19,-18.92,-0.35,-0.45,0.71,0
26.55,4.88,-21.55,-0.34,-0.45,0.70,0
28.26,4.58,-24.66,-0.35,-0.47,0.70,0
29.05,4.27,-26.92,-0.34,-0.46,0.70,0
29.85,3.48,-29.48,-0.33,-0.46,0.70,0
28.44,2.75,-32.35,-0.32,-0.47,0.70,0
28.20,1.77,-34.00,-0.33,-0.47,0.69,0
29.36,0.06,-36.07,-0.32,-0.46,0.70,0
28.32,-0.43,-38.45,-0.33,-0.50,0.72,0
26.92,0.49,-39.37,-0.34,-0.52,0.75,0
26.55,0.79,-39.73,-0.36,-0.56,0.76,0
25.15,0.92,-40.16,-0.36,-0.57,0.78,0
23.50,1.28,-40.22,-0.36,-0.59,0.79,0
20.94,2.08,-40.53,-0.36,-0.61,0.79,0
19.41,2.01,-40.71,-0.35,-0.60,0.79,0
17.76,1.28,-41.69,-0.35,-0.61,0.79,0
16.17,0.92,-42.60,-0.34,-0.62,0.80,0
15.69,0.06,-43.15,-0.34,-0.63,0.82,0
15.44,-1.28,-43.70,-0.35,-0.66,0.81,0
13.12,-2.75,-43.70,-0.34,-0.63,0.85,0
14.28,-3.60,-45.04,-0.34,-0.64,0.84,0
14.28,-4.15,-45.72,-0.34,-0.63,0.85,0
14.10,-4.76,-46.08,-0.34,-0.64,0.85,0
12.94,-4.94,-46.14,-0.34,-0.65,0.85,0
11.29,-5.07,-45.84,-0.35,-0.66,0.83,0
10.25,-5.74,-45.47,-0.35,-0.64,0.80,0
9.34,-6.71,-44.92,-0.34,-0.62,0.77,0
9.16,-7.45,-44.62,-0.33,-0.59,0.74,0
10.68,-7.39,-44.43,-0.32,-0.57,0.70,0
13.00,-7.14,-44.49,-0.30,-0.55,0.68,0
17.03,-7.39,-44.25,-0.29,-0.54,0.66,0
21.42,-7.57,-44.07,-0.28,-0.52,0.64,0
26.67,-8.36,-43.82,-0.26,-0.50,0.61,0
32.47,-9.40,-43.70,-0.24,-0.47,0.59,0
37.84,-11.05,-43.76,-0.23,-0.46,0.58,0
40.47,-11.90,-44.01,-0.22,-0.48,0.58,0
42.36,-13.00,-44.01,-0.22,-0.49,0.57,0
44.31,-15.50,-44.19,-0.22,-0.49,0.57,0
42.85,-17.76,-45.41,-0.22,-0.50,0.58,0
38.39,-20.20,-46.69,-0.23,-0.51,0.58,0
32.29,-23.50,-48.16,-0.24,-0.53,0.59,0
22.58,-26.55,-49.50,-0.25,-0.56,0.60,0
13.00,-30.64,-51.03,-0.27,-0.58,0.63,0
3.54,-34.24,-53.53,-0.30,-0.59,0.67,0
-6.41,-37.17,-56.21,-0.33,-0.60,0.69,0
-13.85,-40.77,-58.23,-0.36,-0.60,0.71,0
-23.01,-42.97,-60.36,-0.38,-0.62,0.77,0
