gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,eating
0.79,0.49,4.64,0.96,0.12,-0.20,0
1.10,-0.37,6.16,0.95,0.10,-0.20,0
0.12,-1.10,7.69,0.95,0.10,-0.19,0
-0.85,0.00,9.09,0.95,0.11,-0.17,0
-0.06,1.28,9.58,0.95,0.10,-0.16,0
1.53,1.83,8.79,0.95,0.11,-0.17,0
2.08,2.69,7.14,0.95,0.12,-0.18,0
1.83,4.46,6.23,0.94,0.11,-0.19,0
0.73,6.71,6.04,0.94,0.11,-0.18,0
-0.92,8.97,6.10,0.94,0.11,-0.18,0
-2.01,10.86,5.68,0.95,0.12,-0.17,0
-2.69,11.66,4.94,0.94,0.13,-0.17,0
-2.93,11.47,4.94,0.92,0.14,-0.17,0
-2.44,13.49,6.84,0.93,0.13,-0.17,0
-3.23,14.53,8.85,0.94,0.12,-0.16,0
-4.39,13.55,9.40,0.93,0.15,-0.17,0
-4.33,15.08,11.29,0.94,0.15,-0.17,0
-4.09,16.30,12.08,0.94,0.14,-0.17,0
-3.36,16.30,11.72,0.95,0.14,-0.16,0
-2.62,15.75,11.05,0.96,0.15,-0.16,0
-1.40,15.20,10.74,0.97,0.16,-0.17,0
-0.24,13.43,9.95,0.98,0.15,-0.17,0
1.28,10.44,8.18,0.99,0.15,-0.17,0
2.87,7.81,6.47,0.98,0.16,-0.19,0
3.97,7.08,5.25,0.98,0.16,-0.20,0
4.52,7.26,4.39,0.99,0.15,-0.21,0
3.85,7.93,3.36,0.98,0.15,-0.22,0
2.26,9.34,2.75,0.98,0.16,-0.22,0
1.40,11.05,2.93,0.98,0.15,-0.21,0
0.73,12.51,2.56,0.99,0.15,-0.20,0
0.85,13.24,1.71,0.99,0.16,-0.21,0
1.95,13.49,1.16,0.99,0.15,-0.21,0
2.44,12.33,-0.24,0.98,0.14,-0.22,0
1.95,11.05,-1.46,0.97,0.15,-0.22,0
1.59,11.17,-1.53,0.95,0.15,-0.22,0
1.59,12.39,-0.85,0.95,0.14,-0.22,0
1.22,13.18,-0.43,0.95,0.14,-0.22,0
0.79,13.61,-0.92,0.95,0.14,-0.21,0
0.92,13.61,-1.89,0.94,0.14,-0.21,0
1.53,12.76,-2.93,0.93,0.15,-0.22,0
1.95,12.63,-3.11,0.92,0.15,-0.22,0
2.08,13.31,-2.38,0.90,0.16,-0.22,0
2.75,15.32,-0.67,0.90,0.15,-0.23,0
2.93,18.74,1.16,0.91,0.14,-0.23,0
2.50,21.06,1.95,0.92,0.15,-0.23,0
2.01,21.91,1.28,0.93,0.16,-0.23,0
2.81,21.55,0.00,0.94,0.15,-0.24,0
3.30,20.26,-1.22,0.94,0.14,-0.25,0
2.93,19.10,-1.71,0.93,0.15,-0.26,0
2.75,19.84,-0.49,0.93,0.15,-0.26,0
2.62,20.51,1.59,0.95,0.14,-0.25,0
3.11,18.25,1.53,0.95,0.16,-0.25,0
5.07,17.15,2.38,0.94,0.15,-0.26,0
6.71,16.17,3.36,0.95,0.15,-0.26,0
8.18,15.32,4.27,0.96,0.15,-0.27,0
8.06,14.04,5.25,0.96,0.15,-0.29,0
7.20,12.88,5.98,0.96,0.14,-0.30,0
6.53,11.66,5.86,0.96,0.14,-0.30,0
5.37,9.89,4.82,0.96,0.14,-0.31,0
4.15,9.16,3.97,0.97,0.14,-0.31,0
3.11,7.81,2.38,0.96,0.15,-0.30,0
3.11,6.41,1.40,0.95,0.15,-0.30,0
3.11,5.86,1.40,0.94,0.15,-0.30,0
2.69,5.43,1.89,0.94,0.15,-0.28,0
2.81,4.27,2.44,0.93,0.17,-0.28,0
3.91,3.36,3.42,0.93,0.16,-0.28,0
5.07,2.20,4.03,0.92,0.16,-0.29,0
5.55,1.53,4.46,0.93,0.15,-0.29,0
5.07,0.61,4.39,0.92,0.16,-0.29,0
4.94,0.92,4.82,0.91,0.16,-0.29,0
5.00,1.83,4.76,0.92,0.15,-0.29,0
4.82,2.38,4.64,0.92,0.15,-0.28,0
4.52,3.05,4.58,0.91,0.16,-0.28,0
4.03,4.64,4.94,0.91,0.16,-0.28,0
4.03,6.10,5.55,0.92,0.16,-0.27,0
4.52,6.59,6.04,0.93,0.16,-0.27,0
4.70,6.35,5.62,0.93,0.17,-0.27,0
5.13,6.10,5.07,0.90,0.18,-0.29,0
5.37,8.85,5.49,0.93,0.15,-0.27,0
4.33,8.06,4.88,0.94,0.17,-0.27,0
4.39,5.25,3.78,0.94,0.18,-0.29,0
4.88,4.39,2.87,0.94,0.17,-0.30,0
4.70,5.43,2.01,0.94,0.17,-0.30,0
3.66,6.77,1.34,0.94,0.16,-0.30,0
2.32,8.36,1.10,0.93,0.18,-0.30,0
1.28,11.05,1.83,0.95,0.17,-0.28,0
0.98,9.28,0.92,0.94,0.19,-0.28,0
2.32,6.84,1.04,0.94,0.19,-0.28,0
3.66,5.43,1.89,0.93,0.18,-0.28,0
4.27,4.09,1.95,0.93,0.18,-0.29,0
4.09,4.09,1.89,0.92,0.18,-0.29,0
4.09,5.49,2.08,0.91,0.18,-0.30,0
4.21,7.69,2.20,0.93,0.17,-0.30,0
3.85,8.06,1.28,0.93,0.17,-0.30,0
3.54,7.93,0.18,0.93,0.17,-0.31,0
2.87,8.61,-0.24,0.92,0.17,-0.31,0
1.95,9.34,-0.49,0.93,0.17,-0.30,0
1.59,9.16,-0.85,0.92,0.18,-0.30,0
1.71,8.91,-0.92,0.92,0.19,-0.30,0
2.69,8.42,-0.61,0.91,0.18,-0.30,0
3.97,8.24,0.37,0.92,0.17,-0.30,0
4.52,8.42,1.40,0.92,0.17,-0.30,0
4.70,8.48,2.20,0.92,0.17,-0.31,0
4.94,8.06,2.32,0.93,0.17,-0.31,0
5.25,6.53,2.08,0.92,0.17,-0.32,0
5.86,5.55,1.46,0.91,0.17,-0.32,0
6.10,5.86,1.65,0.92,0.16,-0.33,0
5.55,6.10,1.65,0.93,0.16,-0.33,0
4.21,5.68,0.67,0.92,0.16,-0.34,0
3.17,5.55,-0.61,0.92,0.16,-0.34,0
2.26,5.62,-1.22,0.92,0.16,-0.34,0
1.28,5.25,-1.40,0.92,0.17,-0.33,0
1.34,4.09,-1.04,0.91,0.17,-0.32,0
1.71,2.75,-0.31,0.91,0.17,-0.32,0
2.08,1.77,0.61,0.90,0.17,-0.32,0
2.01,1.16,1.28,0.91,0.16,-0.32,0
0.24,0.31,1.46,0.90,0.17,-0.31,0
-0.73,-0.06,0.73,0.91,0.19,-0.33,0
0.12,-0.43,1.34,0.90,0.20,-0.34,0
1.59,0.43,1.65,0.92,0.18,-0.33,0
1.65,1.04,1.71,0.92,0.18,-0.33,0
1.46,1.16,0.85,0.92,0.18,-0.34,0
1.28,1.22,0.61,0.93,0.18,-0.33,0
0.37,1.40,0.85,0.93,0.18,-0.33,0
0.12,2.69,1.59,0.92,0.20,-0.33,0
0.85,4.64,2.87,0.94,0.16,-0.30,0
0.55,1.95,1.40,0.93,0.18,-0.31,0
0.98,0.98,0.49,0.93,0.19,-0.31,0
1.65,1.28,0.92,0.92,0.17,-0.31,0
2.08,1.77,0.85,0.93,0.17,-0.31,0
1.65,2.26,0.61,0.92,0.18,-0.32,0
1.71,2.62,0.24,0.91,0.18,-0.32,0
1.83,3.11,0.06,0.91,0.18,-0.31,0
1.53,3.36,0.06,0.91,0.18,-0.31,0
1.71,3.17,0.06,0.91,0.18,-0.31,0
1.53,3.23,0.12,0.89,0.19,-0.33,0
1.22,5.19,0.79,0.90,0.18,-0.33,0
0.61,6.29,0.85,0.91,0.18,-0.31,0
0.24,4.39,0.00,0.90,0.19,-0.32,0
1.04,4.15,0.37,0.90,0.18,-0.32,0
1.77,4.76,0.73,0.91,0.18,-0.32,0
2.20,4.70,0.85,0.91,0.18,-0.32,0
2.56,4.76,1.28,0.91,0.18,-0.33,0
3.05,5.07,1.59,0.91,0.18,-0.33,0
3.05,5.55,1.59,0.91,0.17,-0.33,0
2.93,5.19,1.28,0.92,0.18,-0.34,0
2.62,4.82,0.98,0.92,0.18,-0.34,0
2.20,4.70,0.67,0.92,0.18,-0.34,0
2.01,4.58,0.00,0.92,0.18,-0.34,0
1.89,4.21,-0.37,0.92,0.18,-0.34,0
2.01,4.15,-0.12,0.92,0.18,-0.34,0
2.20,4.09,0.55,0.92,0.18,-0.34,0
2.38,3.54,0.85,0.93,0.17,-0.34,0
2.62,2.56,0.49,0.92,0.17,-0.34,0
2.08,1.53,0.18,0.92,0.17,-0.34,0
1.53,0.85,0.00,0.92,0.18,-0.34,0
1.28,0.06,0.00,0.91,0.18,-0.34,0
1.04,-0.43,-0.06,0.91,0.18,-0.34,0
1.34,-0.37,-0.49,0.91,0.18,-0.33,0
1.34,0.06,-0.55,0.90,0.18,-0.33,0
1.22,0.55,-0.49,0.90,0.18,-0.33,0
1.22,1.34,-0.49,0.90,0.18,-0.33,0
1.28,2.01,-0.49,0.90,0.18,-0.33,0
1.46,2.62,-0.55,0.90,0.18,-0.33,0
1.65,2.99,-0.73,0.90,0.18,-0.33,0
1.28,3.05,-0.85,0.90,0.18,-0.33,0
1.22,3.66,-0.67,0.90,0.18,-0.33,0
1.83,4.46,-0.73,0.91,0.18,-0.33,0
2.26,4.88,-1.34,0.91,0.18,-0.33,0
1.95,4.94,-1.83,0.91,0.18,-0.33,0
1.71,4.94,-1.83,0.92,0.18,-0.33,0
1.40,4.82,-1.46,0.92,0.18,-0.33,0
1.40,4.33,-1.10,0.92,0.18,-0.33,0
2.14,3.60,-0.98,0.92,0.18,-0.33,0
2.38,2.99,-0.79,0.91,0.18,-0.34,0
2.26,2.75,-0.92,0.91,0.18,-0.34,0
2.38,3.97,-0.55,0.91,0.18,-0.36,0
1.95,6.35,0.00,0.93,0.17,-0.33,0
0.85,3.78,-1.22,0.92,0.19,-0.34,0
1.28,2.32,-2.20,0.91,0.18,-0.34,0
2.14,1.77,-2.14,0.91,0.18,-0.35,0
2.56,3.11,-1.83,0.92,0.16,-0.35,0
2.14,3.85,-2.01,0.91,0.17,-0.35,0
1.89,3.78,-2.08,0.91,0.17,-0.34,0
1.65,3.97,-2.14,0.91,0.16,-0.34,0
1.65,3.54,-2.38,0.90,0.17,-0.34,0
1.89,3.30,-2.14,0.90,0.17,-0.34,0
2.44,3.48,-1.59,0.90,0.16,-0.35,0
2.69,3.54,-1.40,0.90,0.16,-0.35,0
2.62,3.36,-1.28,0.90,0.16,-0.35,0
2.32,3.05,-1.04,0.90,0.16,-0.35,0
2.08,2.69,-0.79,0.90,0.17,-0.35,0
2.26,2.32,-0.43,0.90,0.16,-0.34,0
2.38,2.20,-0.06,0.90,0.17,-0.34,0
2.26,2.20,0.24,0.90,0.17,-0.35,0
2.08,2.08,0.24,0.90,0.17,-0.35,0
1.53,2.26,-0.31,0.90,0.17,-0.35,0
1.16,2.44,-0.67,0.90,0.18,-0.35,0
1.28,2.69,-0.67,0.91,0.18,-0.35,0
1.59,2.62,-0.67,0.91,0.18,-0.35,0
2.20,2.38,-0.67,0.91,0.18,-0.35,0
2.56,1.83,-0.49,0.91,0.18,-0.35,0
3.17,1.22,-0.31,0.91,0.18,-0.35,0
3.17,0.67,-0.06,0.91,0.18,-0.35,0
3.23,0.79,0.06,0.91,0.18,-0.35,0
3.17,1.34,0.00,0.91,0.18,-0.35,0
3.17,1.71,-0.12,0.91,0.17,-0.35,0
2.75,1.95,-0.43,0.91,0.17,-0.35,0
2.14,2.14,-0.67,0.91,0.17,-0.35,0
2.08,2.75,-0.37,0.89,0.18,-0.37,0
2.26,5.49,0.98,0.93,0.15,-0.34,0
1.34,2.62,0.00,0.92,0.16,-0.34,0
1.59,-0.43,-1.04,0.91,0.16,-0.35,0
2.20,-1.16,-0.92,0.90,0.16,-0.36,0
2.26,0.24,-0.37,0.91,0.15,-0.35,0
1.65,0.43,-0.12,0.90,0.16,-0.35,0
1.53,1.53,-0.31,0.90,0.15,-0.35,0
0.98,2.26,-0.61,0.90,0.15,-0.35,0
0.79,2.32,-0.79,0.90,0.16,-0.35,0
1.10,1.83,-0.37,0.90,0.16,-0.35,0
1.71,1.59,0.37,0.90,0.16,-0.35,0
1.77,1.04,1.34,0.90,0.17,-0.35,0
1.71,0.31,1.89,0.90,0.17,-0.36,0
1.71,-0.18,1.83,0.90,0.17,-0.36,0
1.59,-0.18,1.46,0.91,0.17,-0.37,0
0.98,-0.37,0.79,0.91,0.18,-0.36,0
0.55,-0.73,0.43,0.91,0.18,-0.36,0
0.55,-0.79,0.55,0.91,0.18,-0.36,0
0.49,-0.73,0.67,0.91,0.17,-0.35,0
0.43,-1.28,0.61,0.91,0.17,-0.35,0
0.55,-1.71,0.49,0.92,0.17,-0.34,0
0.92,-1.89,0.67,0.91,0.16,-0.34,0
1.59,-1.04,1.16,0.91,0.16,-0.35,0
1.89,0.06,1.22,0.91,0.15,-0.34,0
1.65,-0.61,0.73,0.91,0.16,-0.35,0
1.59,-0.43,0.31,0.90,0.16,-0.35,0
1.22,0.55,0.12,0.90,0.16,-0.35,0
0.92,1.46,0.31,0.90,0.17,-0.35,0
0.79,1.65,0.24,0.89,0.18,-0.34,0
0.67,1.46,0.43,0.89,0.18,-0.34,0
0.37,0.98,0.61,0.89,0.19,-0.34,0
0.61,0.31,1.16,0.89,0.19,-0.33,0
1.28,-0.43,1.46,0.89,0.19,-0.34,0
2.08,-0.37,1.89,0.89,0.19,-0.34,0
2.01,0.49,1.95,0.89,0.19,-0.34,0
1.77,1.83,1.83,0.90,0.19,-0.35,0
1.65,3.54,1.40,0.90,0.18,-0.35,0
1.65,5.80,0.92,0.91,0.18,-0.35,0
1.34,8.00,0.98,0.92,0.17,-0.33,0
0.98,7.20,0.37,0.92,0.18,-0.33,0
1.46,5.92,-0.12,0.91,0.18,-0.34,0
1.95,5.92,0.31,0.91,0.18,-0.35,0
1.95,6.41,0.92,0.92,0.16,-0.34,0
1.53,4.76,0.55,0.92,0.17,-0.35,0
1.65,3.91,-0.24,0.91,0.17,-0.35,0
1.89,3.78,-0.67,0.91,0.17,-0.35,0
2.14,3.97,-0.61,0.91,0.17,-0.36,0
2.20,4.15,-0.55,0.90,0.17,-0.36,0
2.26,4.82,-0.43,0.91,0.16,-0.36,0
2.38,5.25,-0.61,0.91,0.17,-0.37,0
2.32,5.68,-0.55,0.90,0.16,-0.36,0
2.26,4.70,-0.73,0.90,0.17,-0.37,0
2.26,4.27,-0.24,0.90,0.17,-0.36,0
2.69,3.42,0.31,0.89,0.17,-0.37,0
3.17,3.17,0.79,0.90,0.16,-0.37,0
2.75,3.17,0.98,0.89,0.16,-0.37,0
2.44,3.54,0.92,0.89,0.17,-0.37,0
2.56,3.85,1.10,0.90,0.17,-0.37,0
2.87,3.66,1.16,0.90,0.17,-0.37,0
3.05,2.87,0.92,0.90,0.17,-0.37,0
2.99,2.26,0.85,0.90,0.18,-0.38,0
2.69,2.08,1.22,0.90,0.18,-0.37,0
2.32,2.26,1.40,0.91,0.17,-0.37,0
1.77,2.62,1.28,0.91,0.17,-0.37,0
1.40,2.87,1.04,0.91,0.17,-0.37,0
1.10,3.30,0.79,0.90,0.18,-0.37,0
0.85,3.72,0.67,0.90,0.18,-0.36,0
0.92,3.91,0.85,0.89,0.18,-0.36,0
1.40,4.76,1.40,0.90,0.17,-0.36,0
1.10,5.43,1.59,0.90,0.17,-0.35,0
0.37,3.91,1.10,0.90,0.18,-0.36,0
0.37,3.05,0.55,0.89,0.18,-0.36,0
0.85,2.93,0.73,0.90,0.18,-0.36,0
1.34,2.99,0.98,0.90,0.18,-0.36,0
2.14,2.62,0.85,0.90,0.18,-0.36,0
2.99,2.62,0.67,0.90,0.18,-0.36,0
3.54,2.87,0.85,0.90,0.18,-0.36,0
3.36,3.36,1.16,0.90,0.17,-0.37,0
3.23,3.72,1.28,0.90,0.17,-0.37,0
2.81,4.09,1.10,0.90,0.17,-0.37,0
2.62,4.64,0.92,0.90,0.17,-0.38,0
2.44,5.31,0.55,0.90,0.16,-0.38,0
1.77,4.70,0.00,0.90,0.17,-0.38,0
1.46,4.76,-0.24,0.90,0.17,-0.38,0
1.53,4.03,-0.55,0.89,0.18,-0.37,0
1.89,3.48,-0.37,0.89,0.18,-0.37,0
2.14,2.69,0.00,0.88,0.18,-0.37,0
2.26,2.32,0.61,0.89,0.17,-0.37,0
1.77,2.56,0.92,0.89,0.18,-0.37,0
1.53,2.75,0.98,0.89,0.18,-0.37,0
1.59,2.93,1.10,0.89,0.18,-0.37,0
2.14,2.93,1.34,0.90,0.18,-0.38,0
2.38,2.81,0.98,0.90,0.18,-0.38,0
2.50,2.81,0.73,0.90,0.18,-0.39,0
2.56,2.99,0.43,0.90,0.17,-0.39,0
2.14,3.30,0.61,0.90,0.18,-0.39,0
1.83,3.30,0.79,0.90,0.18,-0.38,0
2.08,2.99,0.67,0.90,0.18,-0.38,0
2.20,2.26,0.55,0.90,0.18,-0.37,0
2.75,1.10,0.61,0.90,0.18,-0.37,0
3.23,0.00,0.73,0.90,0.18,-0.38,0
3.30,-0.55,0.67,0.89,0.17,-0.38,0
3.11,-0.61,0.61,0.89,0.17,-0.38,0
2.87,-0.24,0.55,0.89,0.17,-0.38,0
2.69,0.67,0.37,0.89,0.18,-0.38,0
2.87,1.46,0.43,0.89,0.17,-0.37,0
3.17,1.83,0.43,0.89,0.17,-0.37,0
3.48,1.89,0.43,0.89,0.17,-0.38,0
3.11,1.65,0.61,0.89,0.18,-0.38,0
2.69,1.28,0.73,0.89,0.18,-0.38,0
2.26,1.22,0.79,0.89,0.18,-0.38,0
2.14,1.28,1.04,0.89,0.18,-0.38,0
2.38,1.40,0.92,0.89,0.18,-0.38,0
2.32,1.71,0.79,0.90,0.18,-0.38,0
1.95,2.14,0.67,0.90,0.18,-0.38,0
1.89,2.50,0.49,0.90,0.18,-0.38,0
1.77,2.69,0.61,0.90,0.18,-0.38,0
1.95,2.44,0.61,0.90,0.18,-0.38,0
2.32,1.77,0.49,0.90,0.18,-0.38,0
2.32,0.79,0.37,0.90,0.18,-0.38,0
2.69,0.00,0.37,0.90,0.18,-0.38,0
2.87,-0.85,0.31,0.89,0.18,-0.38,0
2.75,-1.34,0.49,0.89,0.18,-0.38,0
3.05,-1.46,0.31,0.87,0.20,-0.39,0
3.97,0.67,1.40,0.90,0.16,-0.38,0
2.69,1.16,1.22,0.89,0.17,-0.37,0
1.77,-1.04,-0.61,0.88,0.19,-0.38,0
2.20,0.55,0.00,0.88,0.17,-0.37,0
2.14,1.65,0.18,0.89,0.17,-0.37,0
2.08,1.65,-0.12,0.89,0.18,-0.37,0
2.38,2.20,0.06,0.88,0.19,-0.38,0
2.93,2.69,0.55,0.89,0.18,-0.38,0
2.87,2.81,0.92,0.89,0.18,-0.37,0
2.50,2.26,0.92,0.89,0.19,-0.38,0
2.38,1.65,0.61,0.89,0.19,-0.38,0
2.26,1.59,0.79,0.89,0.20,-0.38,0
2.75,2.44,1.71,0.90,0.18,-0.37,0
2.56,1.40,0.98,0.90,0.18,-0.38,0
2.75,0.67,0.31,0.90,0.18,-0.38,0
3.17,1.16,0.18,0.90,0.18,-0.39,0
2.99,1.22,0.06,0.90,0.18,-0.39,0
2.75,1.10,-0.31,0.90,0.17,-0.39,0
2.69,1.10,-0.31,0.90,0.18,-0.39,0
2.26,0.85,-0.18,0.90,0.17,-0.38,0
1.89,0.43,-0.12,0.89,0.18,-0.38,0
1.83,-0.12,-0.24,0.89,0.18,-0.38,0
2.01,-0.06,-0.06,0.88,0.18,-0.38,0
2.32,0.24,0.12,0.88,0.18,-0.38,0
2.32,0.73,0.24,0.88,0.18,-0.38,0
2.20,0.98,0.00,0.88,0.18,-0.38,0
2.44,1.34,-0.12,0.88,0.18,-0.38,0
2.56,1.22,-0.12,0.88,0.18,-0.38,0
2.38,0.92,0.31,0.88,0.19,-0.38,0
2.87,0.85,0.85,0.89,0.18,-0.38,0
2.81,0.79,1.28,0.89,0.18,-0.39,0
1.95,0.79,1.34,0.89,0.18,-0.39,0
0.85,1.04,1.04,0.90,0.18,-0.39,0
0.24,1.04,0.61,0.90,0.19,-0.38,0
0.55,0.98,0.67,0.90,0.19,-0.38,0
1.34,0.61,1.04,0.90,0.19,-0.37,0
2.08,0.37,1.28,0.91,0.18,-0.38,0
2.14,0.12,1.04,0.90,0.18,-0.38,0
1.65,0.06,0.31,0.91,0.18,-0.38,0
1.22,0.12,-0.06,0.90,0.18,-0.38,0
1.16,0.37,-0.12,0.90,0.19,-0.38,0
1.10,0.24,-0.06,0.90,0.19,-0.38,0
1.83,-0.24,0.12,0.89,0.18,-0.38,0
2.01,-0.55,0.18,0.89,0.18,-0.38,0
1.40,-0.49,0.00,0.89,0.18,-0.38,0
0.92,-0.24,-0.31,0.88,0.18,-0.37,0
1.16,0.24,-0.37,0.88,0.18,-0.37,0
1.46,0.79,-0.18,0.88,0.18,-0.37,0
2.01,1.28,0.06,0.87,0.19,-0.38,0
2.81,2.62,0.67,0.89,0.18,-0.37,0
2.50,2.44,0.61,0.89,0.18,-0.37,0
2.56,1.40,0.37,0.89,0.18,-0.38,0
2.87,1.28,0.61,0.88,0.18,-0.38,0
2.75,2.01,1.10,0.89,0.19,-0.39,0
2.56,2.08,1.28,0.89,0.18,-0.39,0
2.20,2.26,1.04,0.90,0.18,-0.39,0
1.77,2.62,0.55,0.90,0.18,-0.39,0
1.77,2.56,0.18,0.90,0.19,-0.38,0
1.89,2.14,0.31,0.90,0.19,-0.38,0
2.14,1.71,0.55,0.90,0.18,-0.38,0
2.44,1.10,0.61,0.90,0.18,-0.38,0
2.62,0.85,0.61,0.89,0.18,-0.38,0
2.56,1.04,0.49,0.89,0.18,-0.38,0
2.32,1.46,0.43,0.90,0.18,-0.39,0
2.08,1.46,-0.06,0.89,0.18,-0.39,0
1.77,1.40,-0.43,0.89,0.18,-0.39,0
1.40,1.40,-0.43,0.89,0.18,-0.39,0
1.46,1.10,-0.12,0.87,0.19,-0.39,0
1.40,2.75,1.04,0.90,0.17,-0.38,0
0.79,2.38,1.40,0.90,0.17,-0.37,0
0.79,-0.18,0.31,0.89,0.19,-0.39,0
1.59,0.18,0.61,0.89,0.18,-0.38,0
1.77,-0.06,0.49,0.89,0.18,-0.38,0
1.83,-0.31,0.55,0.89,0.18,-0.38,0
1.95,0.31,0.92,0.88,0.19,-0.38,0
2.44,0.79,0.92,0.89,0.18,-0.38,0
2.81,0.73,1.16,0.89,0.18,-0.38,0
2.50,0.43,1.34,0.89,0.18,-0.39,0
2.08,0.43,1.10,0.88,0.19,-0.39,0
1.28,0.85,0.92,0.88,0.19,-0.39,0
0.85,1.40,0.79,0.89,0.19,-0.38,0
0.73,1.34,0.49,0.89,0.19,-0.38,0
0.49,1.28,0.43,0.89,0.19,-0.37,0
0.61,1.34,0.24,0.89,0.19,-0.37,0
1.16,1.40,0.43,0.89,0.19,-0.37,0
1.40,1.59,0.61,0.87,0.20,-0.38,0
2.14,3.17,1.40,0.89,0.18,-0.38,0
2.08,3.11,1.71,0.90,0.19,-0.37,0
2.44,1.22,0.79,0.90,0.19,-0.38,0
3.23,0.06,0.43,0.89,0.19,-0.39,0
3.85,0.73,0.49,0.89,0.18,-0.39,0
3.17,1.10,0.31,0.89,0.18,-0.39,0
2.26,1.89,0.00,0.89,0.18,-0.39,0
1.59,2.44,-0.55,0.90,0.19,-0.39,0
1.28,2.01,-0.67,0.89,0.19,-0.38,0
1.28,1.59,-0.31,0.89,0.19,-0.38,0
1.53,1.22,0.37,0.89,0.19,-0.38,0
2.01,0.85,0.67,0.89,0.19,-0.38,0
2.32,0.79,0.55,0.89,0.18,-0.38,0
2.38,1.16,0.24,0.89,0.18,-0.38,0
2.26,1.59,-0.06,0.89,0.19,-0.38,0
2.38,1.77,-0.31,0.89,0.18,-0.39,0
2.32,1.95,-0.43,0.89,0.18,-0.39,0
2.14,1.77,-0.43,0.89,0.19,-0.38,0
2.26,1.28,-0.12,0.88,0.18,-0.39,0
2.20,0.73,-0.18,0.88,0.18,-0.39,0
1.89,0.43,0.06,0.88,0.19,-0.39,0
1.59,0.49,0.24,0.88,0.19,-0.39,0
1.16,1.10,0.37,0.88,0.19,-0.38,0
1.46,1.46,0.73,0.88,0.19,-0.38,0
2.08,1.65,0.67,0.88,0.18,-0.39,0
2.14,2.20,0.61,0.89,0.19,-0.39,0
1.77,2.26,0.79,0.89,0.19,-0.40,0
1.40,2.32,0.61,0.89,0.19,-0.39,0
1.22,1.95,0.37,0.90,0.19,-0.39,0
1.46,1.46,0.24,0.89,0.19,-0.39,0
1.65,1.22,0.49,0.89,0.18,-0.39,0
1.59,1.10,0.49,0.89,0.18,-0.39,0
1.34,1.28,0.31,0.89,0.18,-0.39,0
0.85,1.46,0.00,0.89,0.18,-0.39,0
0.37,1.46,-0.37,0.89,0.18,-0.39,0
0.18,1.34,-0.67,0.88,0.18,-0.39,0
0.18,1.22,-0.61,0.88,0.18,-0.39,0
0.00,1.28,-0.67,0.88,0.18,-0.38,0
0.43,1.46,-0.61,0.88,0.19,-0.38,0
0.85,1.34,-0.24,0.88,0.19,-0.38,0
1.46,1.22,0.12,0.88,0.19,-0.38,0
2.20,1.16,0.61,0.88,0.19,-0.38,0
2.38,1.34,0.98,0.88,0.19,-0.39,0
2.32,1.59,1.16,0.89,0.19,-0.39,0
2.38,1.95,1.04,0.89,0.19,-0.39,0
2.32,2.26,1.04,0.89,0.19,-0.39,0
2.20,2.26,0.61,0.89,0.19,-0.39,0
2.01,2.26,0.24,0.89,0.19,-0.39,0
1.53,2.32,-0.18,0.89,0.19,-0.39,0
1.10,1.77,-0.12,0.89,0.19,-0.39,0
1.16,1.46,-0.06,0.89,0.19,-0.39,0
1.28,1.04,0.06,0.89,0.19,-0.39,0
1.16,0.73,0.06,0.89,0.19,-0.39,0
1.46,0.67,0.37,0.89,0.19,-0.39,0
1.65,0.92,0.43,0.88,0.19,-0.39,0
2.20,1.22,0.37,0.88,0.19,-0.39,0
2.38,1.65,0.37,0.88,0.18,-0.39,0
2.56,1.83,0.49,0.86,0.19,-0.40,0
2.62,3.54,1.28,0.88,0.17,-0.38,0
2.08,3.36,1.28,0.88,0.19,-0.38,0
2.93,1.95,0.73,0.88,0.19,-0.38,0
3.54,1.71,0.92,0.87,0.19,-0.39,0
3.66,2.69,1.53,0.88,0.19,-0.39,0
3.30,2.99,1.65,0.88,0.19,-0.39,0
3.11,2.99,1.53,0.89,0.19,-0.40,0
2.38,2.93,1.04,0.89,0.19,-0.40,0
1.71,2.69,0.79,0.89,0.20,-0.40,0
1.77,2.50,0.73,0.89,0.20,-0.39,0
2.20,2.69,0.98,0.89,0.20,-0.39,0
2.75,2.69,0.98,0.89,0.19,-0.39,0
3.11,2.62,0.79,0.87,0.20,-0.40,0
3.66,4.76,1.95,0.90,0.17,-0.39,0
2.20,4.64,1.53,0.90,0.18,-0.38,0
1.77,1.28,-0.49,0.89,0.20,-0.40,0
2.81,1.65,0.06,0.88,0.18,-0.40,0
2.75,1.16,0.43,0.89,0.19,-0.40,0
2.50,0.67,0.55,0.88,0.19,-0.41,0
2.44,1.22,0.73,0.88,0.19,-0.41,0
2.32,1.83,0.55,0.88,0.19,-0.40,0
1.89,2.50,0.92,0.88,0.19,-0.40,0
2.08,2.56,1.04,0.88,0.19,-0.39,0
2.32,1.46,0.98,0.88,0.20,-0.39,0
2.93,1.22,1.65,0.88,0.19,-0.39,0
3.17,0.61,1.95,0.87,0.19,-0.39,0
3.36,0.85,2.14,0.88,0.19,-0.40,0
3.66,1.22,2.38,0.88,0.19,-0.40,0
3.48,1.16,2.20,0.88,0.19,-0.40,0
3.11,1.65,2.08,0.88,0.19,-0.40,0
3.11,1.40,1.95,0.89,0.20,-0.40,0
2.75,1.04,2.01,0.89,0.20,-0.40,0
